id_client;enfant_conduite_accompagne;usage_vehicule;est_rouge;type_conduite;date_demande;etat_dossier;formule;lat;lon;genre;tranches d'âge;POINTS PERDUS;âge véhicule;devis;revenus 1
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;45.112421;4.900713;M;30-35;0-2;0-7;276-299;50272-55273
8;FAUX;catégorie 2;no;Highly Urban/ Urban;20;complet;dev_integral;44.885866;6.635873;F;90-95;0-2;août-15;300-323;25262-30263
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_express;47.495355;-3.131308;F;60-65;02-avr;;252-275;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;7;complet;dev_integral;50.886915;2.291505;F;oct-15;10-déc;0-7;300-323;15258-20259
8;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;48.957676;0.94532;F;50-55;0-2;août-15;252-275;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;43.731023;5.815927;M;0-5;02-avr;0-7;324-347;25262-30263
9;VRAI;catégorie 2;no;z_Highly Rural/ Rural;9;complet;dev_integral;46.972958;2.685084;M;70-75;0-2;août-15;276-299;-5001
8;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;7;complet;dev_express;46.557633;0.328475;F;70-75;02-avr;0-7;252-275;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;19;complet;dev_integral;46.017669;0.669289;F;65-70;04-juin;16-23;324-347;110296-115297
9;VRAI;catégorie 1;no;z_Highly Rural/ Rural;21;complet;dev_integral;45.79278;3.084915;F;80-85;0-2;;276-299;80284-85285
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_express;43.539374;6.464665;M;65-70;02-avr;0-7;252-275;-5001
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;4;complet;dev_express;47.836252;-2.990162;M;50-55;02-avr;16-23;252-275;75282-80283
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;43.228094;2.846725;M;75-80;06-août;0-7;276-299;60276-65277
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;5;complet;dev_express;47.147238;5.552497;F;80-85;0-2;0-7;276-299;30264-35265
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;19;complet;dev_premium;45.513101;6.074543;F;05-oct;0-2;0-7;492-515;50272-55273
9;FAUX;catégorie 1;no;Highly Urban/ Urban;15;complet;dev_express;48.452362;-2.048047;M;70-75;06-août;août-15;252-275;75282-80283
9;VRAI;catégorie 1;no;Highly Urban/ Urban;21;complet;dev_express;43.82826;5.796405;M;60-65;02-avr;août-15;252-275;20260-25261
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;8;complet;dev_integral;47.750302;7.395066;M;65-70;04-juin;16-23;324-347;110296-115297
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;2;complet;dev_integral;49.777904;4.698309;M;80-85;0-2;août-15;324-347;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;22;complet;dev_express;47.256002;-1.507087;F;60-65;02-avr;16-23;252-275;125302-130303
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;21;complet;dev_express;47.344287;0.67512;M;oct-15;02-avr;0-7;276-299;40268-45269
9;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_integral;45.874972;0.870146;F;60-65;02-avr;0-7;324-347;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_premium;45.871518;6.707201;F;70-75;06-août;0-7;468-491;80284-85285
6;VRAI;catégorie 2;no;z_Highly Rural/ Rural;19;complet;dev_integral;46.230846;-0.139114;M;90-95;0-2;0-7;300-323;40268-45269
